[Measurement conditions]
Sample identification,NaCl_TT_500
62.907258760,205.0
62.928991640,246.0
62.950724520,206.0
62.972457400,234.0
62.994190280,215.0
63.015923160,207.0
63.037656040,235.0
63.059388920,195.0
63.081121800,232.0
63.102854680,208.0
63.124587560,210.0
63.146320440,206.0
63.168053320,223.0
63.189786200,217.0
63.211519080,182.0
63.233251960,210.0
63.254984840,248.0
63.276717720,223.0
63.298450600,199.0
63.320183480,210.0
63.341916360,207.0
63.363649240,204.0
63.385382120,240.0
63.407115000,217.0
63.428847880,216.0
63.450580760,195.0
63.472313640,210.0
63.494046520,190.0
63.515779400,196.0
63.537512280,219.0
63.559245160,205.0
63.580978040,206.0
63.602710920,202.0
63.624443800,208.0
63.646176680,206.0
63.667909560,225.0
63.689642440,225.0
63.711375320,213.0
63.733108200,199.0
63.754841080,248.0
63.776573960,200.0
63.798306840,257.0
63.820039720,199.0
63.841772600,221.0
63.863505480,226.0
63.885238360,216.0
63.906971240,193.0
63.928704120,235.0
63.950437000,220.0
63.972169880,240.0
63.993902760,222.0
64.015635640,231.0
64.037368520,240.0
64.059101400,240.0
64.080834280,218.0
64.102567160,230.0
64.124300040,236.0
64.146032920,256.0
64.167765800,264.0
64.189498680,261.0
64.211231560,257.0
64.232964440,240.0
64.254697320,218.0
64.276430200,259.0
64.298163080,208.0
64.319895960,207.0
64.341628840,209.0
64.363361720,232.0
64.385094600,233.0
64.406827480,215.0
64.428560360,224.0
64.450293240,216.0
64.472026120,238.0
64.493759000,260.0
64.515491880,239.0
64.537224760,202.0
64.558957640,214.0
64.580690520,244.0
64.602423400,229.0
64.624156280,199.0
64.645889160,247.0
64.667622040,225.0
64.689354920,216.0
64.711087800,230.0
64.732820680,210.0
64.754553560,236.0
64.776286440,211.0
64.798019320,222.0
64.819752200,227.0
64.841485080,239.0
64.863217960,243.0
64.884950840,258.0
64.906683720,238.0
64.928416600,224.0
64.950149480,285.0
64.971882360,234.0
64.993615240,234.0
65.015348120,242.0
65.037081000,256.0
65.058813880,220.0
65.080546760,270.0
65.102279640,248.0
65.124012520,251.0
65.145745400,226.0
65.167478280,226.0
65.189211160,259.0
65.210944040,260.0
65.232676920,227.0
65.254409800,211.0
65.276142680,242.0
65.297875560,286.0
65.319608440,258.0
65.341341320,236.0
65.363074200,249.0
65.384807080,281.0
65.406539960,236.0
65.428272840,247.0
65.450005720,279.0
65.471738600,259.0
65.493471480,295.0
65.515204360,268.0
65.536937240,279.0
65.558670120,291.0
65.580403000,284.0
65.602135880,312.0
65.623868760,247.0
65.645601640,272.0
65.667334520,294.0
65.689067400,292.0
65.710800280,333.0
65.732533160,295.0
65.754266040,307.0
65.775998920,386.0
65.797731800,368.0
65.819464680,359.0
65.841197560,375.0
65.862930440,443.0
65.884663320,422.0
65.906396200,477.0
65.928129080,534.0
65.949861960,507.0
65.971594840,539.0
65.993327720,542.0
66.015060600,661.0
66.036793480,691.0
66.058526360,783.0
66.080259240,957.0
66.101992120,1233.0
66.123725000,1579.0
66.145457880,2220.0
66.167190760,3331.0
66.188923640,4761.0
66.210656520,6529.0
66.232389400,7825.0
66.254122280,7587.0
66.275855160,6253.0
66.297588040,4623.0
66.319320920,3381.0
66.341053800,2996.0
66.362786680,3089.0
66.384519560,3622.0
66.406252440,4053.0
66.427985320,4304.0
66.449718200,3850.0
66.471451080,2960.0
66.493183960,2121.0
66.514916840,1530.0
66.536649720,1091.0
66.558382600,849.0
66.580115480,712.0
66.601848360,623.0
66.623581240,558.0
66.645314120,486.0
66.667047000,464.0
66.688779880,388.0
66.710512760,391.0
66.732245640,342.0
66.753978520,334.0
66.775711400,315.0
66.797444280,328.0
66.819177160,326.0
66.840910040,318.0
66.862642920,332.0
66.884375800,316.0
66.906108680,275.0
66.927841560,309.0
66.949574440,287.0
66.971307320,336.0
66.993040200,290.0
67.014773080,329.0
67.036505960,301.0
67.058238840,323.0
67.079971720,242.0
67.101704600,288.0
67.123437480,258.0
67.145170360,264.0
67.166903240,257.0
67.188636120,283.0
67.210369000,240.0
67.232101880,291.0
67.253834760,258.0
67.275567640,269.0
67.297300520,241.0
67.319033400,276.0
67.340766280,243.0
67.362499160,265.0
67.384232040,233.0
67.405964920,242.0
67.427697800,232.0
67.449430680,238.0
67.471163560,222.0
67.492896440,249.0
67.514629320,259.0
67.536362200,241.0
67.558095080,225.0
67.579827960,223.0
67.601560840,219.0
67.623293720,202.0
67.645026600,232.0
67.666759480,197.0
67.688492360,241.0
67.710225240,247.0
67.731958120,230.0
67.753691000,209.0
67.775423880,228.0
67.797156760,239.0
67.818889640,207.0
67.840622520,202.0
67.862355400,214.0
67.884088280,218.0
67.905821160,201.0
67.927554040,213.0
67.949286920,229.0
67.971019800,205.0
67.992752680,242.0
68.014485560,239.0
68.036218440,224.0
68.057951320,244.0
68.079684200,200.0
68.101417080,222.0
68.123149960,235.0
68.144882840,211.0
68.166615720,187.0
68.188348600,219.0
68.210081480,214.0
68.231814360,247.0
68.253547240,228.0
68.275280120,216.0
68.297013000,191.0
68.318745880,237.0
68.340478760,200.0
68.362211640,231.0
68.383944520,219.0
68.405677400,209.0
68.427410280,239.0
68.449143160,201.0
68.470876040,246.0
68.492608920,223.0
68.514341800,211.0
68.536074680,201.0
68.557807560,215.0
68.579540440,213.0
68.601273320,207.0
68.623006200,225.0
68.644739080,234.0
68.666471960,212.0
68.688204840,240.0
68.709937720,228.0
68.731670600,222.0
68.753403480,220.0
68.775136360,222.0
68.796869240,191.0
68.818602120,199.0
68.840335000,192.0
68.862067880,214.0
68.883800760,215.0
68.905533640,224.0
68.927266520,222.0
68.948999400,204.0
68.970732280,211.0
68.992465160,214.0
69.014198040,200.0
69.035930920,201.0
69.057663800,237.0
69.079396680,221.0
69.101129560,217.0
69.122862440,246.0
69.144595320,227.0
69.166328200,205.0
69.188061080,212.0
69.209793960,226.0
69.231526840,233.0
69.253259720,215.0
69.274992600,230.0
69.296725480,217.0
69.318458360,200.0
69.340191240,188.0
69.361924120,233.0
69.383657000,217.0
69.405389880,211.0
69.427122760,191.0
69.448855640,216.0
69.470588520,212.0
69.492321400,216.0
69.514054280,211.0
69.535787160,217.0
69.557520040,210.0
69.579252920,210.0
69.600985800,189.0
69.622718680,198.0
69.644451560,216.0
69.666184440,210.0
69.687917320,208.0
69.709650200,214.0
69.731383080,206.0
69.753115960,208.0
69.774848840,221.0
69.796581720,246.0
69.818314600,238.0
69.840047480,222.0
69.861780360,222.0
69.883513240,215.0
69.905246120,206.0
69.926979000,191.0
69.948711880,192.0
69.970444760,198.0
69.992177640,228.0
70.013910520,214.0
70.035643400,234.0
70.057376280,199.0
70.079109160,201.0
70.100842040,198.0
70.122574920,225.0
70.144307800,189.0
70.166040680,208.0
70.187773560,228.0
70.209506440,226.0
70.231239320,212.0
70.252972200,209.0
70.274705080,216.0
70.296437960,202.0
70.318170840,187.0
70.339903720,210.0
70.361636600,213.0
70.383369480,190.0
70.405102360,195.0
70.426835240,222.0
70.448568120,195.0
70.470301000,213.0
70.492033880,189.0
70.513766760,215.0
70.535499640,187.0
70.557232520,203.0
70.578965400,217.0
70.600698280,205.0
70.622431160,220.0
70.644164040,196.0
70.665896920,209.0
70.687629800,212.0
70.709362680,224.0
70.731095560,202.0
70.752828440,203.0
70.774561320,208.0
70.796294200,206.0
70.818027080,210.0
70.839759960,207.0
70.861492840,195.0
70.883225720,218.0
70.904958600,213.0
70.926691480,194.0
70.948424360,200.0
70.970157240,195.0
70.991890120,207.0
71.013623000,201.0
71.035355880,228.0
71.057088760,212.0
71.078821640,209.0
71.100554520,193.0
71.122287400,206.0
71.144020280,213.0
71.165753160,197.0
71.187486040,234.0
71.209218920,206.0
71.230951800,217.0
71.252684680,233.0
71.274417560,231.0
71.296150440,239.0
71.317883320,233.0
71.339616200,242.0
71.361349080,209.0
71.383081960,243.0
71.404814840,214.0
71.426547720,196.0
71.448280600,234.0
71.470013480,257.0
71.491746360,238.0
71.513479240,228.0
71.535212120,207.0
71.556945000,214.0
71.578677880,221.0
71.600410760,218.0
71.622143640,231.0
71.643876520,223.0
71.665609400,202.0
71.687342280,211.0
71.709075160,184.0
71.730808040,208.0
71.752540920,235.0
71.774273800,196.0
71.796006680,205.0
71.817739560,185.0
71.839472440,219.0
71.861205320,245.0
71.882938200,210.0
71.904671080,228.0
71.926403960,205.0
71.948136840,200.0
71.969869720,208.0
71.991602600,203.0
72.013335480,207.0
72.035068360,188.0
72.056801240,214.0
72.078534120,225.0
72.100267000,221.0
72.121999880,208.0
72.143732760,228.0
72.165465640,192.0
72.187198520,203.0
72.208931400,192.0
72.230664280,189.0
72.252397160,240.0
72.274130040,195.0
72.295862920,224.0
72.317595800,266.0
72.339328680,191.0
72.361061560,241.0
72.382794440,232.0
72.404527320,220.0
72.426260200,210.0
72.447993080,218.0
72.469725960,233.0
72.491458840,236.0
72.513191720,212.0
72.534924600,232.0
72.556657480,226.0
72.578390360,211.0
72.600123240,203.0
72.621856120,223.0
72.643589000,246.0
72.665321880,210.0
72.687054760,244.0
72.708787640,222.0
72.730520520,225.0
72.752253400,286.0
72.773986280,248.0
72.795719160,219.0
72.817452040,275.0
72.839184920,264.0
72.860917800,261.0
72.882650680,237.0
72.904383560,256.0
72.926116440,283.0
72.947849320,301.0
72.969582200,326.0
72.991315080,420.0
73.013047960,392.0
73.034780840,466.0
73.056513720,494.0
73.078246600,503.0
73.099979480,453.0
73.121712360,376.0
73.143445240,370.0
73.165178120,344.0
73.186911000,321.0
73.208643880,361.0
73.230376760,348.0
73.252109640,373.0
73.273842520,359.0
73.295575400,370.0
73.317308280,287.0
73.339041160,312.0
73.360774040,291.0
73.382506920,294.0
73.404239800,284.0
73.425972680,241.0
73.447705560,256.0
73.469438440,243.0
73.491171320,273.0
73.512904200,258.0
73.534637080,224.0
73.556369960,237.0
73.578102840,238.0
73.599835720,205.0
73.621568600,257.0
73.643301480,236.0
73.665034360,211.0
73.686767240,235.0
73.708500120,261.0
73.730233000,239.0
73.751965880,209.0
73.773698760,224.0
73.795431640,241.0
73.817164520,223.0
73.838897400,205.0
73.860630280,260.0
73.882363160,242.0
73.904096040,223.0
73.925828920,237.0
73.947561800,220.0
73.969294680,212.0
73.991027560,257.0
74.012760440,237.0
74.034493320,227.0
74.056226200,235.0
74.077959080,241.0
74.099691960,262.0
74.121424840,228.0
74.143157720,244.0
74.164890600,271.0
74.186623480,278.0
74.208356360,332.0
74.230089240,293.0
74.251822120,302.0
74.273555000,281.0
74.295287880,292.0
74.317020760,275.0
74.338753640,215.0
74.360486520,282.0
74.382219400,281.0
74.403952280,301.0
74.425685160,292.0
74.447418040,292.0
74.469150920,290.0
74.490883800,277.0
74.512616680,311.0
74.534349560,295.0
74.556082440,275.0
74.577815320,287.0
74.599548200,301.0
74.621281080,266.0
74.643013960,311.0
74.664746840,286.0
74.686479720,318.0
74.708212600,306.0
74.729945480,305.0
74.751678360,327.0
74.773411240,330.0
74.795144120,329.0
74.816877000,378.0
74.838609880,370.0
74.860342760,412.0
74.882075640,399.0
74.903808520,438.0
74.925541400,472.0
74.947274280,467.0
74.969007160,477.0
74.990740040,516.0
75.012472920,561.0
75.034205800,569.0
75.055938680,671.0
75.077671560,729.0
75.099404440,856.0
75.121137320,1007.0
75.142870200,1200.0
75.164603080,1584.0
75.186335960,2074.0
75.208068840,2675.0
75.229801720,3686.0
75.251534600,4657.0
75.273267480,5603.0
75.295000360,5894.0
75.316733240,5444.0
75.338466120,4437.0
75.360199000,3741.0
75.381931880,3059.0
75.403664760,2650.0
75.425397640,2539.0
75.447130520,2739.0
75.468863400,2955.0
75.490596280,3386.0
75.512329160,3372.0
75.534062040,3084.0
75.555794920,2614.0
75.577527800,2066.0
75.599260680,1592.0
75.620993560,1332.0
75.642726440,1066.0
75.664459320,918.0
75.686192200,769.0
75.707925080,608.0
75.729657960,518.0
75.751390840,514.0
75.773123720,462.0
75.794856600,427.0
75.816589480,402.0
75.838322360,414.0
75.860055240,338.0
75.881788120,359.0
75.903521000,363.0
75.925253880,292.0
75.946986760,311.0
75.968719640,299.0
75.990452520,277.0
76.012185400,319.0
76.033918280,296.0
76.055651160,289.0
76.077384040,295.0
76.099116920,259.0
76.120849800,282.0
76.142582680,274.0
76.164315560,261.0
76.186048440,259.0
76.207781320,248.0
76.229514200,264.0
76.251247080,261.0
76.272979960,226.0
76.294712840,257.0
76.316445720,258.0
76.338178600,266.0
76.359911480,264.0
76.381644360,220.0
76.403377240,200.0
76.425110120,259.0
76.446843000,262.0
76.468575880,219.0
76.490308760,220.0
76.512041640,231.0
76.533774520,229.0
76.555507400,232.0
76.577240280,234.0
76.598973160,203.0
76.620706040,201.0
76.642438920,236.0
76.664171800,239.0
76.685904680,229.0
76.707637560,209.0
76.729370440,232.0
76.751103320,226.0
76.772836200,219.0
76.794569080,241.0
76.816301960,236.0
76.838034840,266.0
76.859767720,215.0
76.881500600,203.0
76.903233480,224.0
76.924966360,223.0
76.946699240,258.0
76.968432120,227.0
76.990165000,204.0
77.011897880,218.0
77.033630760,222.0
77.055363640,206.0
77.077096520,235.0
77.098829400,216.0
77.120562280,229.0
77.142295160,197.0
77.164028040,211.0
77.185760920,225.0
77.207493800,222.0
77.229226680,227.0
77.250959560,244.0
77.272692440,238.0
77.294425320,213.0
77.316158200,193.0
77.337891080,241.0
77.359623960,233.0
77.381356840,196.0
77.403089720,222.0
77.424822600,209.0
77.446555480,228.0
77.468288360,210.0
77.490021240,217.0
77.511754120,243.0
77.533487000,217.0
77.555219880,170.0
77.576952760,203.0
77.598685640,180.0
77.620418520,212.0
77.642151400,189.0
77.663884280,223.0
77.685617160,203.0
77.707350040,229.0
77.729082920,195.0
77.750815800,196.0
77.772548680,197.0
77.794281560,226.0
77.816014440,204.0
77.837747320,204.0
77.859480200,209.0
77.881213080,214.0
77.902945960,218.0
77.924678840,213.0
77.946411720,202.0
77.968144600,206.0
77.989877480,187.0
78.011610360,201.0
78.033343240,207.0
78.055076120,199.0
78.076809000,197.0
78.098541880,183.0
78.120274760,220.0
78.142007640,212.0
78.163740520,183.0
78.185473400,178.0
78.207206280,197.0
78.228939160,194.0
78.250672040,204.0
78.272404920,203.0
78.294137800,168.0
78.315870680,231.0
78.337603560,184.0
78.359336440,189.0
78.381069320,196.0
78.402802200,233.0
78.424535080,214.0
78.446267960,193.0
78.468000840,212.0
78.489733720,195.0
78.511466600,189.0
78.533199480,218.0
78.554932360,196.0
78.576665240,238.0
78.598398120,225.0
78.620131000,221.0
78.641863880,238.0
78.663596760,244.0
78.685329640,234.0
78.707062520,239.0
78.728795400,235.0
78.750528280,200.0
78.772261160,200.0
78.793994040,185.0
78.815726920,211.0
78.837459800,207.0
78.859192680,232.0
78.880925560,240.0
78.902658440,233.0
78.924391320,215.0
78.946124200,196.0
78.967857080,186.0
78.989589960,182.0
79.011322840,194.0
79.033055720,177.0
79.054788600,206.0
79.076521480,196.0
79.098254360,224.0
79.119987240,187.0
79.141720120,174.0
79.163453000,194.0
79.185185880,190.0
79.206918760,200.0
79.228651640,198.0
79.250384520,178.0
79.272117400,189.0
79.293850280,201.0
79.315583160,227.0
79.337316040,193.0
79.359048920,188.0
79.380781800,190.0
79.402514680,208.0
79.424247560,217.0
79.445980440,229.0
79.467713320,185.0
79.489446200,190.0
79.511179080,198.0
79.532911960,213.0
79.554644840,215.0
79.576377720,181.0
79.598110600,181.0
79.619843480,180.0
79.641576360,186.0
79.663309240,190.0
79.685042120,182.0
79.706775000,175.0
79.728507880,213.0
79.750240760,195.0
79.771973640,207.0
79.793706520,203.0
79.815439400,206.0
79.837172280,178.0
79.858905160,206.0
79.880638040,179.0
79.902370920,180.0
79.924103800,207.0
79.945836680,206.0
79.967569560,198.0
79.989302440,203.0
80.011035320,178.0
80.032768200,194.0
80.054501080,178.0
80.076233960,211.0
80.097966840,186.0
80.119699720,195.0
80.141432600,194.0
80.163165480,190.0
80.184898360,180.0
80.206631240,165.0
80.228364120,178.0
80.250097000,192.0
80.271829880,179.0
80.293562760,175.0
80.315295640,192.0
80.337028520,184.0
80.358761400,202.0
80.380494280,196.0
80.402227160,180.0
80.423960040,157.0
80.445692920,196.0
80.467425800,181.0
80.489158680,210.0
80.510891560,192.0
80.532624440,215.0
80.554357320,210.0
80.576090200,198.0
80.597823080,183.0
80.619555960,203.0
80.641288840,194.0
80.663021720,194.0
80.684754600,194.0
80.706487480,203.0
80.728220360,199.0
80.749953240,187.0
80.771686120,214.0
80.793419000,188.0
80.815151880,184.0
80.836884760,182.0
80.858617640,197.0
80.880350520,209.0
80.902083400,204.0
80.923816280,192.0
80.945549160,188.0
80.967282040,193.0
80.989014920,194.0
81.010747800,208.0
81.032480680,213.0
81.054213560,180.0
81.075946440,184.0
81.097679320,171.0
81.119412200,228.0
81.141145080,185.0
81.162877960,203.0
81.184610840,208.0
81.206343720,172.0
81.228076600,180.0
81.249809480,195.0
81.271542360,206.0
81.293275240,191.0
81.315008120,185.0
81.336741000,195.0
81.358473880,208.0
81.380206760,170.0
81.401939640,186.0
81.423672520,172.0
81.445405400,210.0
81.467138280,194.0
81.488871160,224.0
81.510604040,192.0
81.532336920,206.0
81.554069800,165.0
81.575802680,191.0
81.597535560,207.0
81.619268440,198.0
81.641001320,180.0
81.662734200,210.0
81.684467080,197.0
81.706199960,225.0
81.727932840,213.0
81.749665720,205.0
81.771398600,200.0
81.793131480,195.0
81.814864360,170.0
81.836597240,181.0
81.858330120,201.0
81.880063000,189.0
81.901795880,187.0
81.923528760,189.0
81.945261640,187.0
81.966994520,178.0
81.988727400,168.0
82.010460280,195.0
82.032193160,166.0
82.053926040,188.0
82.075658920,181.0
82.097391800,191.0
82.119124680,182.0
82.140857560,195.0
82.162590440,179.0
82.184323320,174.0
82.206056200,198.0
82.227789080,198.0
82.249521960,169.0
82.271254840,165.0
82.292987720,177.0
82.314720600,215.0
82.336453480,172.0
82.358186360,204.0
82.379919240,219.0
82.401652120,176.0
82.423385000,198.0
82.445117880,191.0
82.466850760,199.0
82.488583640,190.0
82.510316520,190.0
82.532049400,194.0
82.553782280,206.0
82.575515160,210.0
82.597248040,195.0
82.618980920,199.0
82.640713800,222.0
82.662446680,209.0
82.684179560,222.0
82.705912440,215.0
82.727645320,222.0
82.749378200,235.0
82.771111080,207.0
82.792843960,224.0
82.814576840,234.0
82.836309720,241.0
82.858042600,222.0
82.879775480,210.0
82.901508360,235.0
82.923241240,218.0
82.944974120,199.0
82.966707000,213.0
82.988439880,237.0
83.010172760,218.0
83.031905640,227.0
83.053638520,220.0
83.075371400,240.0
83.097104280,237.0
83.118837160,197.0
83.140570040,217.0
83.162302920,221.0
83.184035800,235.0
83.205768680,211.0
83.227501560,205.0
83.249234440,224.0
83.270967320,203.0
83.292700200,207.0
83.314433080,206.0
83.336165960,219.0
83.357898840,181.0
83.379631720,208.0
83.401364600,221.0
83.423097480,235.0
83.444830360,257.0
83.466563240,247.0
83.488296120,283.0
83.510029000,259.0
83.531761880,261.0
83.553494760,268.0
83.575227640,310.0
83.596960520,320.0
83.618693400,314.0
83.640426280,339.0
83.662159160,369.0
83.683892040,364.0
83.705624920,383.0
83.727357800,387.0
83.749090680,441.0
83.770823560,496.0
83.792556440,584.0
83.814289320,697.0
83.836022200,794.0
83.857755080,945.0
83.879487960,1228.0
83.901220840,1528.0
83.922953720,1759.0
83.944686600,2195.0
83.966419480,2418.0
83.988152360,2603.0
84.009885240,2469.0
84.031618120,2212.0
84.053351000,1824.0
84.075083880,1619.0
84.096816760,1459.0
84.118549640,1312.0
84.140282520,1273.0
84.162015400,1285.0
84.183748280,1381.0
84.205481160,1518.0
84.227214040,1534.0
84.248946920,1492.0
84.270679800,1402.0
84.292412680,1232.0
84.314145560,1041.0
84.335878440,915.0
84.357611320,714.0
84.379344200,642.0
84.401077080,517.0
84.422809960,498.0
84.444542840,448.0
84.466275720,425.0
84.488008600,396.0
84.509741480,374.0
84.531474360,345.0
84.553207240,307.0
84.574940120,293.0
84.596673000,300.0
84.618405880,281.0
84.640138760,273.0
84.661871640,256.0
84.683604520,260.0
84.705337400,208.0
84.727070280,237.0
84.748803160,215.0
84.770536040,266.0
84.792268920,224.0
84.814001800,193.0
84.835734680,220.0
84.857467560,216.0
84.879200440,206.0
84.900933320,212.0
84.922666200,195.0
84.944399080,196.0
84.966131960,166.0
84.987864840,194.0
85.009597720,221.0
85.031330600,177.0
85.053063480,191.0
85.074796360,180.0
85.096529240,166.0
85.118262120,192.0
85.139995000,205.0
85.161727880,179.0
85.183460760,206.0
85.205193640,182.0
85.226926520,166.0
85.248659400,178.0
85.270392280,192.0
85.292125160,188.0
85.313858040,191.0
85.335590920,184.0
85.357323800,186.0
85.379056680,176.0
85.400789560,190.0
85.422522440,175.0
85.444255320,175.0
85.465988200,182.0
85.487721080,185.0
85.509453960,205.0
85.531186840,174.0
85.552919720,194.0
85.574652600,199.0
85.596385480,161.0
85.618118360,197.0
85.639851240,176.0
85.661584120,172.0
85.683317000,205.0
85.705049880,174.0
85.726782760,201.0
85.748515640,203.0
85.770248520,186.0
85.791981400,161.0
85.813714280,173.0
85.835447160,153.0
85.857180040,163.0
85.878912920,160.0
85.900645800,193.0
85.922378680,181.0
85.944111560,180.0
85.965844440,179.0
85.987577320,171.0
86.009310200,196.0
86.031043080,184.0
86.052775960,192.0
86.074508840,203.0
86.096241720,189.0
86.117974600,205.0
86.139707480,198.0
86.161440360,178.0
86.183173240,187.0
86.204906120,157.0
86.226639000,171.0
86.248371880,169.0
86.270104760,182.0
86.291837640,174.0
86.313570520,180.0
86.335303400,176.0
86.357036280,172.0
86.378769160,170.0
86.400502040,168.0
86.422234920,167.0
86.443967800,182.0
86.465700680,176.0
86.487433560,189.0
86.509166440,165.0
86.530899320,159.0
86.552632200,176.0
86.574365080,164.0
86.596097960,201.0
86.617830840,181.0
86.639563720,182.0
86.661296600,187.0
86.683029480,180.0
86.704762360,175.0
86.726495240,190.0
86.748228120,192.0
86.769961000,154.0
86.791693880,174.0
86.813426760,170.0
86.835159640,166.0
86.856892520,166.0
86.878625400,177.0
86.900358280,151.0
86.922091160,159.0
86.943824040,163.0
86.965556920,159.0
86.987289800,187.0
87.009022680,153.0
87.030755560,152.0
87.052488440,187.0
87.074221320,151.0
87.095954200,179.0
87.117687080,169.0
87.139419960,153.0
87.161152840,165.0
87.182885720,182.0
87.204618600,177.0
87.226351480,161.0
87.248084360,172.0
87.269817240,185.0
87.291550120,136.0
87.313283000,181.0
87.335015880,153.0
87.356748760,149.0
87.378481640,174.0
87.400214520,155.0
87.421947400,155.0
87.443680280,188.0
87.465413160,170.0
87.487146040,157.0
87.508878920,169.0
87.530611800,169.0
87.552344680,180.0
87.574077560,179.0
87.595810440,168.0
87.617543320,165.0
87.639276200,173.0
87.661009080,183.0
87.682741960,171.0
87.704474840,159.0
87.726207720,177.0
87.747940600,164.0
87.769673480,157.0
87.791406360,186.0
87.813139240,159.0
87.834872120,151.0
87.856605000,172.0
87.878337880,172.0
87.900070760,177.0
87.921803640,182.0
87.943536520,159.0
87.965269400,138.0
87.987002280,162.0
88.008735160,199.0
88.030468040,192.0
88.052200920,194.0
88.073933800,191.0
88.095666680,194.0
88.117399560,191.0
88.139132440,189.0
88.160865320,196.0
88.182598200,176.0
88.204331080,185.0
88.226063960,167.0
88.247796840,185.0
88.269529720,165.0
88.291262600,202.0
88.312995480,165.0
88.334728360,206.0
88.356461240,197.0
88.378194120,192.0
88.399927000,204.0
88.421659880,200.0
88.443392760,213.0
88.465125640,196.0
88.486858520,209.0
88.508591400,192.0
88.530324280,212.0
88.552057160,195.0
88.573790040,193.0
88.595522920,215.0
88.617255800,180.0
88.638988680,180.0
88.660721560,184.0
88.682454440,179.0
88.704187320,181.0
88.725920200,171.0
88.747653080,183.0
88.769385960,134.0
88.791118840,157.0
88.812851720,188.0
88.834584600,147.0
88.856317480,179.0
88.878050360,182.0
88.899783240,192.0
88.921516120,178.0
88.943249000,170.0
88.964981880,156.0
88.986714760,164.0
89.008447640,179.0
89.030180520,170.0
89.051913400,179.0
89.073646280,166.0
89.095379160,139.0
89.117112040,174.0
89.138844920,172.0
89.160577800,188.0
89.182310680,159.0
89.204043560,173.0
89.225776440,167.0
89.247509320,133.0
89.269242200,175.0
89.290975080,147.0
89.312707960,198.0
89.334440840,175.0
89.356173720,157.0
89.377906600,187.0
89.399639480,177.0
89.421372360,148.0
89.443105240,161.0
89.464838120,150.0
89.486571000,147.0
89.508303880,164.0
89.530036760,166.0
89.551769640,165.0
89.573502520,163.0
89.595235400,148.0
89.616968280,160.0
89.638701160,166.0
89.660434040,147.0
89.682166920,138.0
89.703899800,184.0
89.725632680,174.0
89.747365560,178.0
89.769098440,172.0
89.790831320,167.0
89.812564200,141.0
89.834297080,176.0
89.856029960,173.0
89.877762840,166.0
89.899495720,157.0
89.921228600,167.0
89.942961480,178.0
89.964694360,179.0
89.986427240,175.0
90.008160120,193.0
90.029893000,161.0
90.051625880,168.0
90.073358760,185.0
90.095091640,191.0
90.116824520,151.0
90.138557400,190.0
90.160290280,166.0
90.182023160,196.0
90.203756040,181.0
90.225488920,217.0
90.247221800,202.0
90.268954680,229.0
90.290687560,248.0
90.312420440,259.0
90.334153320,311.0
90.355886200,391.0
90.377619080,406.0
90.399351960,464.0
90.421084840,441.0
90.442817720,402.0
90.464550600,383.0
90.486283480,326.0
90.508016360,310.0
90.529749240,303.0
90.551482120,275.0
90.573215000,275.0
90.594947880,262.0
90.616680760,304.0
90.638413640,287.0
90.660146520,276.0
90.681879400,326.0
90.703612280,325.0
90.725345160,312.0
90.747078040,256.0
90.768810920,268.0
90.790543800,245.0
90.812276680,210.0
90.834009560,214.0
90.855742440,183.0
90.877475320,184.0
90.899208200,178.0
90.920941080,171.0
90.942673960,180.0
90.964406840,176.0
90.986139720,177.0
91.007872600,176.0
91.029605480,183.0
91.051338360,167.0
91.073071240,180.0
91.094804120,189.0
91.116537000,162.0
91.138269880,166.0
91.160002760,155.0
91.181735640,171.0
91.203468520,180.0
91.225201400,183.0
91.246934280,175.0
91.268667160,163.0
91.290400040,169.0
91.312132920,173.0
91.333865800,149.0
91.355598680,176.0
91.377331560,179.0
91.399064440,162.0
91.420797320,177.0
91.442530200,172.0
91.464263080,158.0
91.485995960,172.0
91.507728840,161.0
91.529461720,169.0
91.551194600,139.0
91.572927480,151.0
91.594660360,175.0
91.616393240,131.0
91.638126120,153.0
91.659859000,144.0
91.681591880,160.0
91.703324760,164.0
91.725057640,158.0
91.746790520,136.0
91.768523400,153.0
91.790256280,171.0
91.811989160,168.0
91.833722040,158.0
91.855454920,175.0
91.877187800,128.0
91.898920680,130.0
91.920653560,165.0
91.942386440,157.0
91.964119320,143.0
91.985852200,168.0
92.007585080,158.0
92.029317960,158.0
92.051050840,154.0
92.072783720,142.0
92.094516600,161.0
92.116249480,132.0
92.137982360,171.0
92.159715240,145.0
92.181448120,157.0
92.203181000,184.0
92.224913880,161.0
92.246646760,145.0
92.268379640,144.0
92.290112520,157.0
92.311845400,157.0
92.333578280,142.0
92.355311160,145.0
92.377044040,163.0
92.398776920,159.0
92.420509800,156.0
92.442242680,159.0
92.463975560,154.0
92.485708440,165.0
92.507441320,176.0
92.529174200,156.0
92.550907080,132.0
92.572639960,155.0
92.594372840,176.0
92.616105720,155.0
92.637838600,163.0
92.659571480,147.0
92.681304360,120.0
92.703037240,184.0
92.724770120,139.0
92.746503000,154.0
92.768235880,159.0
92.789968760,133.0
92.811701640,147.0
92.833434520,159.0
92.855167400,124.0
92.876900280,157.0
92.898633160,151.0
92.920366040,154.0
92.942098920,136.0
92.963831800,146.0
92.985564680,134.0
93.007297560,159.0
93.029030440,148.0
93.050763320,152.0
93.072496200,157.0
93.094229080,163.0
